id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
7872979,2010-04-11 10:57:00,1367,2053,106.89,Swipe Transaction,61052,Green Bay,WI,54302.0,4900,
7874586,2010-04-11 16:45:00,437,5454,138.74,Swipe Transaction,61195,Arnold,MD,21012.0,5541,
7876154,2010-04-12 07:44:00,1595,2472,11.33,Swipe Transaction,50783,Bronx,NY,10466.0,5411,
7877743,2010-04-12 13:06:00,430,3433,52.85,Swipe Transaction,27601,Crown Point,IN,46307.0,7538,
7879344,2010-04-12 21:00:00,528,3834,19.88,Swipe Transaction,50783,Ute,IA,51060.0,5411,
7880939,2010-04-13 09:56:00,247,1240,85.27,Swipe Transaction,22204,Lake Charles,LA,70605.0,5541,
7882526,2010-04-13 15:38:00,19,5974,27.21,Swipe Transaction,63885,Santa Barbara,CA,93101.0,7230,
7884090,2010-04-14 06:34:00,1153,2021,2.11,Swipe Transaction,57153,Aurora,CO,80013.0,5812,
7885682,2010-04-14 12:12:00,1645,5878,57.16,Swipe Transaction,31893,Rocky River,OH,44116.0,5311,
7887270,2010-04-14 18:57:00,62,3369,31.50,Swipe Transaction,78454,Auburn,CA,95602.0,5812,
7888820,2010-04-15 08:57:00,1294,4629,19.88,Online Transaction,83271,ONLINE,,,4214,
7890449,2010-04-15 14:43:00,782,4169,120.00,Swipe Transaction,27092,Sylvania,OH,43560.0,4829,
7892022,2010-04-16 03:41:00,147,2634,100.00,Swipe Transaction,27092,Montgomery,AL,36117.0,4829,
7893614,2010-04-16 12:57:00,630,2059,59.95,Online Transaction,51397,ONLINE,,,5651,
7895204,2010-04-16 21:17:00,241,3921,61.54,Swipe Transaction,58125,Rockingham,NC,28379.0,5812,
7896828,2010-04-17 11:18:00,1127,3869,114.66,Swipe Transaction,17862,Naples,FL,34104.0,5912,
7898397,2010-04-17 17:33:00,852,4187,12.86,Swipe Transaction,78146,High Springs,FL,32643.0,5411,
7899990,2010-04-18 08:02:00,1098,5179,52.05,Swipe Transaction,59935,Granville,IA,51022.0,5499,
7901602,2010-04-18 13:17:00,1649,5973,168.54,Online Transaction,65108,ONLINE,,,4899,
7903212,2010-04-18 21:12:00,275,3911,43.58,Swipe Transaction,34490,Beaumont,TX,77706.0,5719,
7904784,2010-04-19 10:01:00,1080,2562,0.75,Swipe Transaction,43293,Eastman,GA,31023.0,5499,
7906409,2010-04-19 15:52:00,1752,3880,-100.00,Swipe Transaction,59935,Abbeville,LA,70510.0,5499,
7907985,2010-04-20 07:00:00,1610,5879,14.36,Swipe Transaction,47278,Glendale,CA,91204.0,5977,
7909624,2010-04-20 12:37:00,1105,218,82.11,Swipe Transaction,99370,Mission,TX,78572.0,5311,
7911210,2010-04-20 19:29:00,1966,4087,3.10,Swipe Transaction,59935,Paragould,AR,72450.0,5499,
7912765,2010-04-21 08:53:00,1659,5056,30.31,Online Transaction,18563,ONLINE,,,4121,
7914380,2010-04-21 14:19:00,561,3764,51.02,Swipe Transaction,4893,Burlington,IA,52601.0,7538,
7915973,2010-04-22 01:02:00,1988,2161,72.06,Swipe Transaction,82353,Miami,FL,33156.0,5912,
7917584,2010-04-22 11:20:00,597,2532,43.27,Swipe Transaction,43293,San Francisco,CA,94131.0,5499,
7919208,2010-04-22 17:05:00,1018,5970,57.40,Swipe Transaction,17493,Palm Coast,FL,32137.0,5812,
7920776,2010-04-23 08:25:00,779,1058,69.47,Swipe Transaction,50783,Richardson,TX,75080.0,5411,
7922397,2010-04-23 15:01:00,89,2640,55.56,Swipe Transaction,20561,Chaparral,NM,88081.0,5912,
7923949,2010-04-24 04:40:00,1487,4946,86.07,Swipe Transaction,75936,Mars,PA,16046.0,5814,
7925559,2010-04-24 12:49:00,1054,3860,9.71,Swipe Transaction,50867,Gresham,OR,97080.0,5541,
7927161,2010-04-24 20:10:00,205,2861,80.00,Swipe Transaction,27092,Malta,MT,59538.0,4829,
7928727,2010-04-25 09:05:00,1858,2146,2.82,Swipe Transaction,75936,Pacoima,CA,91331.0,5814,
7930333,2010-04-25 14:50:00,1294,4629,58.26,Swipe Transaction,46965,Union,NJ,7083.0,7538,
7931915,2010-04-26 05:30:00,14,2164,8.23,Swipe Transaction,25887,Cabo San Lucas,Mexico,,5814,
7933507,2010-04-26 11:36:00,359,2489,-54.00,Swipe Transaction,22204,Scott Depot,WV,25560.0,5541,
7935123,2010-04-26 17:55:00,474,5845,-86.00,Swipe Transaction,43293,Far Rockaway,NY,11691.0,5499,
7936670,2010-04-27 08:40:00,1783,10,2.40,Swipe Transaction,50867,Oakland,CA,94606.0,5541,
7938311,2010-04-27 14:44:00,870,3257,106.38,Online Transaction,59350,ONLINE,,,7922,
7939913,2010-04-28 03:37:00,1941,1109,12.32,Swipe Transaction,75781,Commerce,TX,75429.0,5411,
7941518,2010-04-28 11:16:00,949,2249,18.02,Swipe Transaction,61195,North Brunswick,NJ,8902.0,5541,
7943112,2010-04-28 16:57:00,994,3243,43.44,Swipe Transaction,20561,Lakewood,NJ,8701.0,5912,
7944694,2010-04-29 08:06:00,1031,130,5.05,Swipe Transaction,94029,Bennett,CO,80102.0,5411,
7946291,2010-04-29 13:33:00,112,1134,76.22,Swipe Transaction,60569,Potsdam,NY,13676.0,5300,
7947862,2010-04-29 21:58:00,757,4175,-79.00,Swipe Transaction,59935,Brooklyn,NY,11235.0,5499,
7949474,2010-04-30 11:42:00,779,3299,56.00,Swipe Transaction,59935,Denton,TX,76208.0,5499,
7951088,2010-04-30 18:46:00,840,2416,177.14,Swipe Transaction,19964,Atlanta,GA,30339.0,5311,
7952678,2010-05-01 09:43:00,877,3877,76.41,Swipe Transaction,84248,Mesa,AZ,85201.0,5300,
7954264,2010-05-01 15:52:00,1898,4543,148.05,Swipe Transaction,77031,Montgomery,AL,36106.0,5912,
7955810,2010-05-02 06:42:00,1604,2188,6.86,Swipe Transaction,81833,Batesville,MS,38606.0,5912,
7957391,2010-05-02 12:07:00,1241,3724,110.28,Swipe Transaction,63122,New Bremen,OH,45869.0,5310,
7959011,2010-05-02 18:55:00,909,2583,58.00,Swipe Transaction,59935,Olympia,WA,98516.0,5499,
7960595,2010-05-03 09:00:00,940,3726,21.44,Swipe Transaction,67570,Miami,FL,33157.0,5311,
7962203,2010-05-03 14:37:00,1852,2632,-68.00,Swipe Transaction,43293,Chandler,AZ,85226.0,5499,
7963799,2010-05-04 02:59:00,78,5910,54.00,Swipe Transaction,59935,Los Angeles,CA,90044.0,5499,
7965442,2010-05-04 11:30:00,69,2062,76.94,Swipe Transaction,7030,Dover,OH,44622.0,7230,Insufficient Balance
7967028,2010-05-04 17:17:00,1880,2014,47.83,Swipe Transaction,81536,Milwaukee,WI,53210.0,5310,
7968568,2010-05-05 07:50:00,394,4717,1.98,Swipe Transaction,20519,Bloomfield,NJ,7003.0,5942,
7970211,2010-05-05 13:20:00,1750,3714,-79.00,Swipe Transaction,59935,La Grange,IL,60525.0,5499,
7971839,2010-05-05 21:49:00,1424,3046,26.02,Swipe Transaction,88646,Kingman,AZ,86401.0,5812,
7973438,2010-05-06 10:15:00,1078,225,3.75,Swipe Transaction,59935,Maroa,IL,61756.0,5499,
7975030,2010-05-06 15:48:00,1133,195,18.88,Online Transaction,9932,ONLINE,,,5311,
7976629,2010-05-07 06:52:00,898,3356,4.12,Swipe Transaction,75781,Allentown,PA,18102.0,5411,
7978251,2010-05-07 13:29:00,1964,2508,42.14,Swipe Transaction,36934,Clayton,NC,27520.0,7538,
7979821,2010-05-07 22:09:00,96,3773,21.07,Swipe Transaction,88646,San Diego,CA,92154.0,5812,
7981451,2010-05-08 11:29:00,98,4237,3.53,Swipe Transaction,75781,Seymour,IL,61875.0,5411,
7983058,2010-05-08 18:05:00,1207,5805,80.00,Swipe Transaction,27092,Clinton,OH,44216.0,4829,
7984659,2010-05-09 08:17:00,884,2237,82.94,Swipe Transaction,29784,Grand Rapids,MI,49534.0,5300,
7986256,2010-05-09 13:23:00,1651,3450,160.00,Swipe Transaction,27092,Memphis,TN,38116.0,4829,
7987850,2010-05-09 21:31:00,81,2962,23.90,Swipe Transaction,20561,San Antonio,TX,78201.0,5912,
7989434,2010-05-10 09:50:00,1369,5792,1.42,Swipe Transaction,20519,Jamestown,IN,46147.0,5942,
7991043,2010-05-10 15:38:00,1484,5058,2.44,Swipe Transaction,3254,Manila,Philippines,,5411,
7992610,2010-05-11 06:39:00,1898,4543,93.00,Swipe Transaction,61195,Montgomery,AL,36108.0,5541,
7994199,2010-05-11 12:09:00,1067,3382,11.55,Swipe Transaction,44578,Derby,KS,67037.0,5812,
7995797,2010-05-11 18:29:00,1629,4290,29.26,Swipe Transaction,75155,Fort Lauderdale,FL,33313.0,5411,
7997413,2010-05-12 08:53:00,677,179,10.76,Swipe Transaction,61195,Saint Paul,MN,55116.0,5541,
7999049,2010-05-12 14:17:00,750,4550,82.00,Swipe Transaction,61195,Charlotte,NC,28212.0,5541,
8000621,2010-05-12 23:54:00,81,4668,53.02,Swipe Transaction,16247,Seguin,TX,78155.0,5300,
8002206,2010-05-13 10:58:00,940,2047,33.55,Swipe Transaction,32858,Miami,FL,33179.0,5311,
8003807,2010-05-13 16:35:00,951,2032,-90.00,Swipe Transaction,5248,Salt Lake City,UT,84103.0,5499,
8005372,2010-05-14 07:58:00,804,5986,10.06,Swipe Transaction,69972,Bowling Green,KY,42101.0,5814,
8006976,2010-05-14 14:41:00,208,2426,79.33,Swipe Transaction,22204,Federal Way,WA,98023.0,5541,
8008563,2010-05-15 03:16:00,216,2063,3.52,Swipe Transaction,32858,Troy,MI,48084.0,5311,
8010194,2010-05-15 12:41:00,1344,1044,60.00,Swipe Transaction,27092,Sterling Heights,MI,48314.0,4829,
8011794,2010-05-15 19:44:00,1098,2253,47.75,Swipe Transaction,41260,Columbus,OH,43214.0,5541,
8013366,2010-05-16 08:53:00,1020,1224,1.13,Swipe Transaction,92289,Schaumburg,IL,60194.0,5411,
8014990,2010-05-16 14:29:00,53,3267,21.47,Online Transaction,15143,ONLINE,,,4784,
8016557,2010-05-17 01:22:00,744,4158,19.36,Online Transaction,85247,ONLINE,,,5815,
8018168,2010-05-17 11:04:00,1857,5498,31.98,Online Transaction,88459,ONLINE,,,5311,
8019782,2010-05-17 16:49:00,1284,172,92.27,Swipe Transaction,75781,Wilbraham,MA,1095.0,5411,
8021375,2010-05-18 07:45:00,1463,5499,2.84,Swipe Transaction,43293,Hurley,NY,12443.0,5499,
8023001,2010-05-18 13:10:00,322,5758,21.66,Swipe Transaction,30675,Camilla,GA,31730.0,5813,
8024581,2010-05-18 21:07:00,1168,3239,42.47,Online Transaction,39021,ONLINE,,,4784,
8026179,2010-05-19 09:48:00,526,4522,8.56,Swipe Transaction,22204,Miami,FL,33134.0,5541,
8027799,2010-05-19 15:26:00,46,1167,14.93,Swipe Transaction,83480,Kew Gardens,NY,11415.0,9402,
8029374,2010-05-20 06:20:00,1331,5027,18.87,Swipe Transaction,47278,Glendale,CA,91204.0,5977,
8030972,2010-05-20 11:52:00,137,5442,78.53,Swipe Transaction,14532,Johnson City,TN,37604.0,5411,
8032559,2010-05-20 17:44:00,1664,5147,0.54,Swipe Transaction,14528,Ann Arbor,MI,48103.0,5499,
8034146,2010-05-21 08:40:00,1428,5116,4.22,Swipe Transaction,96971,Lebanon,MO,65536.0,5812,
8035779,2010-05-21 15:17:00,1735,1165,99.40,Swipe Transaction,21042,Vero Beach,FL,32967.0,5300,
8037362,2010-05-22 06:33:00,840,2416,-64.00,Swipe Transaction,43293,San Francisco,CA,94131.0,5499,
8038959,2010-05-22 13:14:00,1367,3893,8.40,Swipe Transaction,50783,Green Bay,WI,54302.0,5411,
8040571,2010-05-22 21:06:00,997,5046,13.74,Swipe Transaction,50783,Dallas,TX,75238.0,5411,
8042150,2010-05-23 09:52:00,1069,5167,4.21,Swipe Transaction,63612,Mount Holly,NC,28120.0,5411,
8043743,2010-05-23 15:31:00,476,1070,39.25,Swipe Transaction,67570,Bangor,PA,18013.0,5311,
8045346,2010-05-24 06:29:00,789,2125,2.48,Swipe Transaction,81215,Elmer,NJ,8318.0,5812,
8046932,2010-05-24 12:02:00,1569,2458,10.95,Swipe Transaction,97817,Sioux Falls,SD,57107.0,5912,
8048491,2010-05-24 18:21:00,1500,5034,54.45,Swipe Transaction,9929,Elk Grove,CA,95624.0,7230,
8050083,2010-05-25 08:41:00,1137,3718,1.50,Swipe Transaction,45926,Hendersonville,NC,28739.0,5814,
8051712,2010-05-25 14:27:00,1463,5499,34.03,Swipe Transaction,86410,Newburgh,NY,12550.0,5211,
8053284,2010-05-26 01:26:00,676,1250,161.28,Swipe Transaction,20561,The Colony,TX,75056.0,5912,
8054902,2010-05-26 11:20:00,1654,1200,101.46,Swipe Transaction,2860,Newport,RI,2840.0,5912,
8056488,2010-05-26 16:40:00,1326,5561,168.39,Online Transaction,9932,ONLINE,,,5311,
8058048,2010-05-27 07:39:00,987,5090,29.88,Online Transaction,16798,ONLINE,,,4121,
8059660,2010-05-27 13:01:00,1861,2251,29.89,Online Transaction,81759,ONLINE,,,7349,
8061260,2010-05-27 20:57:00,1348,4982,2.10,Swipe Transaction,20561,Brooklyn,NY,11215.0,5912,
8062822,2010-05-28 11:01:00,1936,5914,30.42,Online Transaction,16798,ONLINE,,,4121,
8064404,2010-05-28 17:28:00,791,3908,11.48,Swipe Transaction,20561,Chino,CA,91710.0,5912,
8065976,2010-05-29 08:38:00,257,5127,60.00,Swipe Transaction,27092,North Hollywood,CA,91605.0,4829,
8067600,2010-05-29 15:12:00,1269,4239,72.34,Swipe Transaction,61195,Chicago,IL,60616.0,5541,
8069182,2010-05-30 05:27:00,462,2397,40.75,Swipe Transaction,35451,Lisbon,Portugal,,5812,
8070797,2010-05-30 11:47:00,1919,5430,16.95,Swipe Transaction,61195,East Hampton,NY,11937.0,5541,
8072405,2010-05-30 18:13:00,954,2644,37.80,Swipe Transaction,75936,Riverside,CA,92505.0,5814,
8073937,2010-05-31 07:42:00,1696,2408,-50.00,Swipe Transaction,59935,Merritt Island,FL,32953.0,5499,
8075588,2010-05-31 13:19:00,758,2181,0.68,Swipe Transaction,14528,Alhambra,CA,91801.0,5499,
8077177,2010-05-31 21:07:00,265,5905,48.55,Swipe Transaction,11468,Mission,TX,78574.0,5970,
8078755,2010-06-01 09:55:00,650,5580,60.00,Swipe Transaction,59935,Fort Worth,TX,76107.0,5499,
8080360,2010-06-01 15:23:00,45,5009,-89.00,Swipe Transaction,96049,Clifton,NJ,7013.0,5541,
8081925,2010-06-02 06:13:00,1885,3424,59.60,Swipe Transaction,4439,Chatsworth,GA,30705.0,5651,
8083568,2010-06-02 11:56:00,1204,3821,18.65,Swipe Transaction,35451,Norwell,MA,2061.0,5812,
8085163,2010-06-02 17:40:00,1916,3305,12.56,Swipe Transaction,59546,Orlando,FL,32835.0,5211,
8086766,2010-06-03 08:22:00,250,2914,3.59,Swipe Transaction,43293,Lebanon,OR,97355.0,5499,
8088388,2010-06-03 14:02:00,1128,4583,80.90,Swipe Transaction,59935,Newport Center,VT,5857.0,5499,
8089964,2010-06-03 22:48:00,1254,2510,1.46,Swipe Transaction,14528,Fisher,IL,61843.0,5499,
8091574,2010-06-04 12:08:00,1504,5373,26.30,Swipe Transaction,26810,Lubbock,TX,79403.0,5541,
8093164,2010-06-04 19:24:00,1034,2853,102.88,Swipe Transaction,45926,Matthews,NC,28105.0,5814,
8094726,2010-06-05 09:45:00,401,3004,4.58,Swipe Transaction,20519,Sebastopol,CA,95472.0,5942,
8096325,2010-06-05 16:02:00,27,2417,16.88,Swipe Transaction,22204,Brandon,MS,39042.0,5541,
8097885,2010-06-06 06:33:00,1936,2264,2.21,Swipe Transaction,85087,Fresno,CA,93720.0,5411,
8099500,2010-06-06 12:32:00,1461,103,8.84,Swipe Transaction,61195,Brunswick,OH,44212.0,5541,
8101078,2010-06-06 18:57:00,408,4960,44.84,Swipe Transaction,25887,Edgar,WI,54426.0,5814,
8102679,2010-06-07 08:58:00,912,3845,222.47,Swipe Transaction,30286,Miami,FL,33186.0,4814,
8104308,2010-06-07 14:20:00,738,204,3.77,Swipe Transaction,20519,Estes Park,CO,80517.0,5942,
8105883,2010-06-07 22:50:00,1008,5850,24.14,Swipe Transaction,81703,Chicago,IL,60630.0,7832,
8107474,2010-06-08 10:30:00,1758,4686,11.99,Swipe Transaction,91264,Jackson,MS,39213.0,5814,
8109070,2010-06-08 15:54:00,350,2865,44.21,Swipe Transaction,50280,Jessup,MD,20794.0,5300,
8110670,2010-06-09 06:51:00,1516,1002,17.60,Swipe Transaction,60569,Morgan Hill,CA,95037.0,5300,
8112269,2010-06-09 12:31:00,951,2942,16.83,Online Transaction,16798,ONLINE,,,4121,
8113828,2010-06-09 19:12:00,1050,3472,56.94,Swipe Transaction,55060,New York,NY,10023.0,5812,
8115421,2010-06-10 08:57:00,914,5835,48.03,Swipe Transaction,61195,Wichita,KS,67212.0,5541,
8117046,2010-06-10 14:31:00,1026,2870,9.07,Swipe Transaction,24823,Dinuba,CA,93618.0,7538,
8118602,2010-06-11 00:01:00,430,5768,120.00,Swipe Transaction,27092,Rockford,IL,61107.0,4829,
8120214,2010-06-11 12:01:00,964,2593,25.91,Swipe Transaction,49801,Palisades Park,NJ,7650.0,5651,
8121800,2010-06-11 18:29:00,1920,3415,37.28,Swipe Transaction,12014,Onamia,MN,56359.0,5814,
8123368,2010-06-12 09:11:00,1100,5079,2.16,Swipe Transaction,53302,New York,NY,10065.0,5411,
8124983,2010-06-12 15:32:00,462,5988,276.13,Swipe Transaction,69956,Bethlehem,PA,18020.0,5310,
8126526,2010-06-13 04:01:00,209,3795,102.69,Online Transaction,65108,ONLINE,,,4899,
8128125,2010-06-13 11:15:00,1435,4294,27.66,Online Transaction,39021,ONLINE,,,4784,
8129752,2010-06-13 16:56:00,1895,2119,68.60,Swipe Transaction,38298,Barnegat,NJ,8005.0,5411,
8131304,2010-06-14 07:50:00,997,2261,64.32,Swipe Transaction,20519,Spring Valley,CA,91977.0,5942,
8132928,2010-06-14 13:22:00,949,2249,39.08,Swipe Transaction,25187,North Brunswick,NJ,8902.0,5300,
8134506,2010-06-14 21:31:00,1623,5142,145.86,Online Transaction,17976,ONLINE,,,4900,
8136112,2010-06-15 10:12:00,48,3456,15.68,Swipe Transaction,20561,Albuquerque,NM,87106.0,5912,
8137766,2010-06-15 16:00:00,1986,5496,102.38,Swipe Transaction,61195,Daly City,CA,94014.0,5541,
8139354,2010-06-16 06:57:00,46,3732,7.37,Swipe Transaction,50867,Kew Gardens,NY,11415.0,5541,
8140941,2010-06-16 12:16:00,1543,3864,113.29,Swipe Transaction,32175,Sherman Oaks,CA,91403.0,7538,
8142558,2010-06-16 19:19:00,16,4093,48.62,Swipe Transaction,21903,Maywood,IL,60153.0,5812,
8144120,2010-06-17 08:56:00,468,4705,76.83,Swipe Transaction,50783,Iowa City,IA,52240.0,5411,
8145716,2010-06-17 14:18:00,1596,995,100.28,Swipe Transaction,61195,San Fernando,CA,91340.0,5541,
8147298,2010-06-17 23:08:00,33,2252,3.34,Swipe Transaction,48919,Elma,NY,14059.0,5311,
8148875,2010-06-18 11:44:00,1558,3750,80.63,Online Transaction,39021,ONLINE,,,4784,
8150488,2010-06-18 18:20:00,1135,3081,25.36,Online Transaction,18563,ONLINE,,,4121,
8152054,2010-06-19 08:51:00,1348,4982,1.36,Swipe Transaction,41260,Brooklyn,NY,11215.0,5541,
8153667,2010-06-19 15:05:00,1243,3884,140.06,Swipe Transaction,7929,Lewisberry,PA,17339.0,5411,
8155236,2010-06-20 03:05:00,895,3483,36.45,Swipe Transaction,88544,Big Bear Lake,CA,92315.0,5300,
8156864,2010-06-20 11:34:00,1081,3427,36.50,Swipe Transaction,43293,Aurora,CO,80013.0,5499,
8158443,2010-06-20 17:16:00,1586,1122,273.00,Swipe Transaction,74934,Oakland,CA,94606.0,3596,
8159992,2010-06-21 07:55:00,1144,2223,3.09,Swipe Transaction,75936,Houston,TX,77086.0,5814,
8161595,2010-06-21 13:19:00,1485,4298,17.33,Swipe Transaction,50867,Texarkana,TX,75501.0,5541,
8163198,2010-06-21 21:22:00,1873,4741,55.21,Online Transaction,41122,ONLINE,,,4784,
8164809,2010-06-22 10:05:00,1217,1210,112.86,Swipe Transaction,86722,Ogden,UT,84408.0,4111,
8166408,2010-06-22 15:26:00,557,5570,80.10,Swipe Transaction,11901,Inglewood,CA,90302.0,5300,
8167998,2010-06-23 06:42:00,61,2265,80.35,Swipe Transaction,32858,Yonkers,NY,10705.0,5311,
8169629,2010-06-23 12:20:00,1654,2915,-59.00,Swipe Transaction,61195,Oakville,CT,6779.0,5541,
8171212,2010-06-23 19:10:00,723,1206,90.36,Swipe Transaction,34490,Houston,TX,77029.0,5719,
8172768,2010-06-24 08:44:00,1648,5388,75.11,Swipe Transaction,13646,Cherry Hill,NJ,8002.0,7538,
8174412,2010-06-24 14:25:00,1117,1162,89.78,Swipe Transaction,18131,Garland,TX,75043.0,4111,
8175968,2010-06-25 01:00:00,1755,1248,5.59,Swipe Transaction,28666,Cordele,GA,31015.0,5921,
8177540,2010-06-25 12:01:00,571,5960,16.26,Swipe Transaction,89069,Bunker Hill,WV,25413.0,5251,
8179150,2010-06-25 19:09:00,459,120,70.19,Swipe Transaction,6755,Blackville,SC,29817.0,4900,
8180732,2010-06-26 09:27:00,1981,4151,75.85,Swipe Transaction,66030,Cape Coral,FL,33914.0,6300,
8182338,2010-06-26 15:42:00,1428,5116,10.54,Online Transaction,16798,ONLINE,,,4121,
8183911,2010-06-27 06:17:00,1121,5817,1.66,Swipe Transaction,43293,Charleston,SC,29492.0,5499,
8185531,2010-06-27 11:48:00,1638,3753,81.06,Swipe Transaction,71667,Lakeville,MN,55044.0,7538,
8187131,2010-06-27 17:42:00,763,4993,59.16,Swipe Transaction,95813,Wynnewood,PA,19096.0,5813,
8188726,2010-06-28 08:21:00,1917,5803,11.72,Swipe Transaction,99370,Cancun,Mexico,,5311,
8190356,2010-06-28 13:44:00,1816,182,28.80,Swipe Transaction,83769,Kokomo,IN,46902.0,7832,
8191942,2010-06-28 22:02:00,502,2018,42.35,Swipe Transaction,32175,Rexburg,ID,83440.0,7538,
8193525,2010-06-29 10:09:00,1736,2647,2.82,Swipe Transaction,96356,Brooklyn,NY,11211.0,5912,
8195135,2010-06-29 15:47:00,1840,4568,1.75,Swipe Transaction,86438,Beaverton,OR,97006.0,5499,
8196684,2010-06-30 06:38:00,976,4501,-72.00,Swipe Transaction,59935,Norwalk,CT,6854.0,5499,
8198269,2010-06-30 12:01:00,909,4663,12.02,Swipe Transaction,42391,Columbia City,OR,97018.0,5812,
8199856,2010-06-30 18:43:00,1225,5762,241.69,Swipe Transaction,22531,San Rafael,CA,94901.0,8011,
8201432,2010-07-01 08:32:00,909,4663,33.14,Online Transaction,88998,ONLINE,,,4784,
8203017,2010-07-01 13:44:00,447,3865,11.04,Swipe Transaction,92060,Muskegon,MI,49441.0,5812,
8204617,2010-07-01 22:18:00,194,4273,26.52,Swipe Transaction,59935,Hartford City,IN,47348.0,5499,
8206191,2010-07-02 11:26:00,1515,5558,77.27,Swipe Transaction,16041,South Ozone Park,NY,11420.0,7802,
8207772,2010-07-02 18:08:00,674,5574,58.26,Swipe Transaction,19964,San Diego,CA,92105.0,5311,
8209355,2010-07-03 09:01:00,771,5005,3.70,Swipe Transaction,52542,Medford,OR,97504.0,7538,
8210934,2010-07-03 15:07:00,1403,5976,82.60,Swipe Transaction,72351,Bumpass,VA,23024.0,5541,
8212476,2010-07-04 03:06:00,1058,1102,13.21,Swipe Transaction,66044,Charlotte,TN,37036.0,5411,
8214040,2010-07-04 11:17:00,598,32,17.77,Swipe Transaction,99471,Franconia,NH,3580.0,4121,
8215638,2010-07-04 17:18:00,1909,1136,27.89,Online Transaction,15143,ONLINE,,,4784,
8217206,2010-07-05 07:29:00,1941,2030,21.25,Swipe Transaction,41467,Campbell,TX,75422.0,5411,
8218823,2010-07-05 12:54:00,1849,5904,33.27,Swipe Transaction,22204,Tacoma,WA,98465.0,5541,
8220408,2010-07-05 20:05:00,1140,41,25.21,Swipe Transaction,31603,Lawrence,KS,66049.0,5813,
8222014,2010-07-06 09:20:00,1659,260,14.02,Online Transaction,16798,ONLINE,,,4121,
8223631,2010-07-06 14:59:00,376,1262,10.79,Swipe Transaction,28395,Westville,NJ,8093.0,5541,
8225227,2010-07-07 03:06:00,1391,5129,159.52,Online Transaction,73186,ONLINE,,,4814,
8226804,2010-07-07 11:25:00,53,3267,-65.00,Swipe Transaction,61195,Sutter Creek,CA,95685.0,5541,
8228398,2010-07-07 17:01:00,1066,1126,271.16,Swipe Transaction,39513,Colmar,PA,18915.0,6300,
8229973,2010-07-08 08:03:00,1024,1006,3.27,Swipe Transaction,61195,Andover,KS,67002.0,5541,
8231568,2010-07-08 13:21:00,329,3069,1.52,Swipe Transaction,14528,Oak View,CA,93022.0,5499,
8233161,2010-07-08 21:04:00,1356,5480,0.76,Swipe Transaction,81833,Orlando,FL,32821.0,5912,
8234756,2010-07-09 10:55:00,1027,3671,90.99,Swipe Transaction,23242,Olathe,KS,66062.0,5411,
8236336,2010-07-09 16:33:00,1144,2223,66.66,Online Transaction,81759,ONLINE,,,7349,
8237956,2010-07-10 08:11:00,1963,4565,28.66,Swipe Transaction,88852,Vacaville,CA,95687.0,4121,
8239572,2010-07-10 14:41:00,92,2803,58.27,Swipe Transaction,48618,Sioux Falls,SD,57106.0,5251,
8241164,2010-07-11 01:27:00,848,3915,47.65,Swipe Transaction,13051,Harwood,MD,20776.0,5813,
8242783,2010-07-11 11:05:00,1936,5551,24.51,Swipe Transaction,22753,Bennington,NH,3442.0,4121,
8244390,2010-07-11 16:32:00,1861,2251,33.04,Online Transaction,41122,ONLINE,,,4784,
8245949,2010-07-12 07:36:00,303,4194,34.31,Swipe Transaction,33841,Windsor,CO,80550.0,7210,
